Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0318.b8.txt,1919.64,1339.29,792.41,513.39,0,0,1
0219.b8.txt,1744.26,1068.85,832.79,681.97,6,2,3
0158.b8.txt,1987.4,1189.64,776.77,419.87,3,1,3
