Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0143.a1.txt,1565.45,1403.51,728.74,769.23,1,0,1
0223.a1.txt,1467.39,1340.58,905.8,688.41,0,0,0
0142.a1.txt,1693.2,1403.76,824.89,361.79,0,0,3
1086.a1.txt,1164.66,1285.14,789.83,870.15,6,0,2
1081.a1.txt,1424.66,1479.45,684.93,712.33,1,0,0
3045.a1.txt,1211.45,1519.82,682.82,440.53,0,1,0
3003.a1.txt,1666.67,1203.7,1087.96,833.33,2,1,1
2013.a1.txt,1478.87,1291.08,774.65,1021.13,1,0,0
2061.a1.txt,1593.22,1101.69,779.66,864.41,4,0,1
3065.a1.txt,1710.21,1377.67,570.07,427.55,0,0,1
0224.a1.txt,1331.44,1317.28,694.05,679.89,1,0,1
3011.a1.txt,2080.2,1102.76,877.19,501.25,0,0,0
1065.a1.txt,1367.4,1422.65,883.98,1091.16,0,0,0
1027.a1.txt,1606.15,1634.08,712.29,363.13,3,0,0
2008.a1.txt,1670.76,1253.07,995.09,749.39,3,1,1
2035.a1.txt,1411.13,1478.97,637.72,827.68,0,0,0
1095.a1.txt,1471.39,1294.28,722.07,749.32,1,0,1
2034.a1.txt,1196.24,1411.29,577.96,873.66,3,0,1
1077.a1.txt,1682.24,1348.46,947.93,867.82,1,0,0
2037.a1.txt,1771.96,1309.71,1186.44,662.56,0,0,0
0122.a1.txt,1680.11,1518.82,752.69,766.13,0,0,1
1047.a1.txt,1340.48,1394.1,924.93,683.65,0,0,4
0190.a1.txt,1309.35,1611.51,647.48,575.54,1,1,1
0175.a1.txt,1185.98,1509.43,673.85,808.63,0,0,1
0157.a1.txt,1261.03,1752.84,605.3,542.24,0,0,0
0101.a1.txt,1308.02,1392.41,661.04,942.33,1,0,0
0191.a1.txt,1335.88,1450.38,801.53,725.19,0,0,2
0144.a1.txt,1277.21,1422.35,769.23,899.85,1,0,3
2073.a1.txt,964.23,1399.69,699.84,1119.75,2,0,1
1070.a1.txt,1363.06,1375.8,853.5,942.68,0,0,1
0215.a1.txt,1380.71,1340.1,497.46,670.05,10,1,10
0194.a1.txt,1201.33,1590.66,856.51,745.27,1,0,1
1034.a1.txt,1642.65,1498.56,648.41,677.23,0,0,0
1019.a1.txt,1708.19,1201.07,782.92,836.3,6,0,4
5031.a1.txt,1435.52,1338.2,875.91,997.57,2,0,0
0128.a1.txt,1489.36,1329.79,704.79,797.87,0,0,0
0195.a1.txt,1374.66,1644.2,700.81,633.42,0,0,0
2054.a1.txt,1805.93,1226.42,862.53,876.01,4,0,0
3015.a1.txt,1707.92,1608.91,792.08,618.81,0,0,0
0138.a1.txt,1532.15,1422.71,848.15,807.11,1,0,0
2040.a1.txt,1797.32,1434.03,707.46,688.34,1,0,1
3028.a1.txt,1504.95,1366.34,910.89,633.66,0,0,2
0216.a1.txt,1531.91,1460.99,780.14,382.98,1,0,1
3018.a1.txt,1443.04,1291.14,835.44,784.81,0,0,0
2055.a1.txt,1439.51,1577.34,811.64,459.42,0,0,0
1049.a1.txt,1263.74,1565.93,700.55,686.81,0,0,0
1041.a1.txt,1182.52,1683.8,578.41,822.62,2,1,0
2044.a1.txt,1525.42,1581.92,607.34,649.72,1,0,0
1052.a1.txt,1268.88,1601.21,528.7,755.29,1,0,0
0201.a1.txt,1167.88,1532.85,656.93,744.53,2,0,0
0203.a1.txt,1660.42,1398.25,699.13,561.8,4,0,1
4045.a1.txt,1758.24,1208.79,857.14,439.56,0,0,0
1071.a1.txt,1509.68,1432.26,670.97,529.03,3,0,4
0180.a1.txt,1338.69,1552.88,736.28,789.83,0,0,3
3013.a1.txt,1173.71,1408.45,727.7,751.17,3,4,0
0202.a1.txt,1653.65,1289.06,690.1,625.0,0,0,1
1104.a1.txt,1393.1,1600.0,579.31,675.86,0,0,1
1097.a1.txt,1457.63,1412.43,745.76,971.75,0,0,0
1096.a1.txt,1354.68,1477.83,726.6,788.18,0,1,1
1112.a1.txt,1379.31,1600.99,689.66,899.01,0,0,0
0133.a1.txt,1190.78,1472.47,601.79,883.48,0,0,0
0219.a1.txt,1587.93,1259.84,761.15,682.41,0,0,0
2030.a1.txt,1274.51,1582.63,518.21,644.26,0,0,0
0179.a1.txt,1293.95,1547.12,590.72,604.78,0,0,0
0238.a1.txt,1303.12,1572.24,764.87,439.09,0,0,1
1009.a1.txt,1853.86,1380.24,717.19,500.68,3,0,3
2036.a1.txt,1414.44,1444.11,712.17,830.86,1,0,1
2047.a1.txt,1646.09,1426.61,781.89,727.02,0,0,0
0110.a1.txt,1562.06,1520.22,906.56,725.24,1,0,0
0182.a1.txt,1751.3,1481.87,715.03,683.94,5,0,1
1058.a1.txt,1391.11,1607.75,592.93,786.77,0,0,1
2059.a1.txt,1612.9,1344.09,954.3,806.45,0,0,2
0232.a1.txt,1467.76,1440.33,740.74,850.48,4,0,1
0159.a1.txt,1214.57,1538.46,634.28,823.21,0,0,1
1069.a1.txt,1501.27,1386.77,839.69,877.86,0,1,1
2048.a1.txt,1322.82,1395.63,800.97,825.24,0,0,1
3001.a1.txt,1316.4,1547.34,831.41,623.56,3,0,0
0120.a1.txt,1396.65,1592.18,726.26,893.85,3,0,0
1050.a1.txt,1285.71,1385.71,814.29,871.43,3,0,0
