Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
2031.a3.txt,1684.98,1343.1,866.91,732.6,1,0,1
0205.a3.txt,2343.39,1171.69,696.06,510.44,2,0,1
1048.a3.txt,2530.86,1283.95,580.25,567.9,0,0,0
2005.a3.txt,1691.79,1289.78,820.77,770.52,0,1,2
2000.a3.txt,2468.62,1018.13,711.3,334.73,0,0,1
0190.a3.txt,1745.83,1412.07,603.34,526.32,1,0,3
0171.a3.txt,1971.66,1416.77,684.77,602.13,2,0,0
5020.a3.txt,1678.32,1482.52,643.36,657.34,0,0,0
0119.a3.txt,2318.06,1212.94,808.63,512.13,1,0,1
1006.a3.txt,2014.39,1330.94,851.32,671.46,2,1,3
4037.a3.txt,2170.44,1278.3,825.57,412.78,0,0,3
0223.a3.txt,2028.42,1240.31,671.83,710.59,0,0,1
5024.a3.txt,1813.66,1291.93,621.12,559.01,3,0,1
0176.a3.txt,2356.09,1178.05,548.86,455.15,3,0,0
1088.a3.txt,2220.9,1353.92,700.71,486.94,2,1,0
5007.a3.txt,2131.34,1094.47,794.93,506.91,5,0,4
0178.a3.txt,2305.05,1112.39,871.56,688.07,0,0,1
2032.a3.txt,2369.11,1164.92,772.25,510.47,0,2,0
0207.a3.txt,1760.66,1334.25,660.25,330.12,0,1,0
0179.a3.txt,2460.94,1276.04,638.02,442.71,2,0,2
2012.a3.txt,2070.59,1152.94,976.47,705.88,0,0,2
4032.a3.txt,1735.54,1322.31,798.9,633.61,2,0,1
5031.a3.txt,2002.97,1335.31,637.98,608.31,6,0,0
4042.a3.txt,2147.56,1080.37,566.53,500.66,5,1,1
5042.a3.txt,2047.15,1501.24,880.89,409.43,0,0,0
0115.a3.txt,2446.04,1294.96,733.81,776.98,0,0,0
5026.a3.txt,2023.39,1251.46,818.71,538.01,1,0,1
4017.a3.txt,2000.0,1188.57,982.86,651.43,0,0,1
2011.a3.txt,2649.2,1222.71,771.47,422.13,1,0,0
0199.a3.txt,2103.86,1225.03,625.83,599.2,0,0,1
0165.a3.txt,1900.12,1327.65,669.91,511.57,4,0,1
0222.a3.txt,2091.99,1468.84,608.31,489.61,2,0,1
0102.a3.txt,1974.84,1194.97,591.19,402.52,2,0,0
1050.a3.txt,2425.11,1226.82,670.47,499.29,1,0,0
0192.a3.txt,1654.57,1393.32,609.58,261.25,1,0,0
0224.a3.txt,2064.61,1067.42,744.38,519.66,6,0,3
2017.a3.txt,2109.48,1214.95,747.66,480.64,1,0,0
0107.a3.txt,2411.44,1117.17,926.43,517.71,4,0,0
0213.a3.txt,1976.74,1511.63,865.63,452.2,1,0,0
5046.a3.txt,2457.39,1406.25,667.61,553.98,0,0,1
0118.a3.txt,2647.98,1152.65,919.0,358.26,0,0,1
2075.a3.txt,1936.34,1313.0,875.33,610.08,0,0,0
0195.a3.txt,2192.74,1089.39,474.86,698.32,1,0,1
1032.a3.txt,1707.95,1447.2,873.53,756.19,0,0,0
2024.a3.txt,1985.2,1405.67,653.51,579.53,0,0,0
2044.a3.txt,2216.91,1291.87,669.86,494.42,1,1,1
0196.a3.txt,2164.18,1368.16,808.46,348.26,0,0,0
2008.a3.txt,2149.53,1059.19,903.43,560.75,0,1,0
1070.a3.txt,2352.94,1411.76,691.18,500.0,1,0,1
1020.a3.txt,2196.41,1235.48,675.82,633.58,1,0,0
1067.a3.txt,1752.41,1237.94,884.24,418.01,5,0,0
5048.a3.txt,2234.19,1224.76,780.62,511.44,5,0,0
3041.a3.txt,2113.26,1395.03,897.79,524.86,1,0,4
0142.a3.txt,2340.86,1252.57,1067.76,328.54,0,0,0
0172.a3.txt,2240.51,1164.56,822.78,468.35,1,0,0
2013.a3.txt,2413.79,1048.85,948.28,603.45,0,0,0
4047.a3.txt,1747.57,1386.96,735.09,859.92,1,0,0
0158.a3.txt,1923.64,1292.22,822.32,528.63,2,0,0
0134.a3.txt,2272.13,1070.01,1096.43,647.29,0,0,0
2064.a3.txt,2275.28,955.06,688.2,379.21,1,0,1
1102.a3.txt,2280.22,1208.79,590.66,631.87,2,0,0
0209.a3.txt,2493.04,1281.34,626.74,306.41,3,0,4
2036.a3.txt,1822.6,1215.07,558.93,668.29,2,0,1
0159.a3.txt,2389.85,1214.95,587.45,667.56,1,0,4
0162.a3.txt,2618.38,974.93,793.87,459.61,0,0,0
0218.a3.txt,2120.42,1361.26,641.36,379.58,0,0,1
4010.a3.txt,1634.41,1354.84,795.7,677.42,2,0,0
