Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
1018.a4.txt,1684.88,1357.01,719.49,482.7,8,0,2
2024.a4.txt,1568.4,1438.68,648.58,577.83,9,0,1
0159.a4.txt,1775.28,1213.48,719.1,528.09,7,0,4
0219.a4.txt,1379.31,1343.64,868.01,701.55,7,0,1
0179.a4.txt,1953.64,1169.98,1015.45,242.83,10,0,2
0208.a4.txt,1207.04,1651.3,603.52,678.96,7,0,4
1049.a4.txt,1515.5,1435.13,895.52,551.09,7,0,1
1061.a4.txt,1659.39,1342.79,644.1,425.76,4,0,3
0171.a4.txt,1636.36,1170.45,704.55,397.73,7,0,3
1006.a4.txt,2224.67,969.16,925.11,528.63,8,0,1
0222.a4.txt,1842.11,1338.67,663.62,469.11,3,0,3
0176.a4.txt,1837.42,1146.99,679.29,612.47,10,0,3
0110.a4.txt,1969.5,1270.65,673.44,368.49,3,0,1
1121.a4.txt,1810.61,1259.11,655.57,624.35,7,0,2
2065.a4.txt,1254.16,1409.54,677.03,488.35,11,0,2
1013.a4.txt,1612.18,1240.14,766.63,349.49,10,0,0
1104.a4.txt,1844.77,1113.61,776.15,382.45,9,0,2
3042.a4.txt,1412.68,1479.42,611.79,656.28,6,0,0
4030.a4.txt,1501.56,1522.42,500.52,625.65,7,0,0
1099.a4.txt,1628.42,1300.55,732.24,284.15,8,0,2
0128.a4.txt,2043.38,1232.88,582.19,433.79,3,0,2
1103.a4.txt,1696.83,1142.53,622.17,542.99,9,0,2
2028.a4.txt,1909.57,1244.68,739.36,382.98,14,1,3
1072.a4.txt,1853.28,1090.73,868.73,482.63,4,0,1
0188.a4.txt,1913.32,1162.79,697.67,528.54,6,0,2
1052.a4.txt,1541.9,1273.74,692.74,525.14,9,0,1
0186.a4.txt,1690.65,1378.9,599.52,383.69,2,0,5
1005.a4.txt,1757.4,1107.93,544.41,439.35,7,0,4
1048.a4.txt,1593.19,1462.93,591.18,631.26,4,0,2
2031.a4.txt,1816.22,1124.32,745.95,540.54,10,0,2
1055.a4.txt,1713.01,1167.96,700.78,489.43,10,1,1
0130.a4.txt,1907.33,1163.79,560.34,581.9,8,0,3
2018.a4.txt,2047.9,1197.6,862.28,514.97,10,0,1
1057.a4.txt,1456.77,1315.79,563.91,451.13,7,0,2
0139.a4.txt,1567.64,935.52,859.67,341.34,6,0,2
0224.a4.txt,1472.44,1256.11,746.69,411.72,8,0,5
0194.a4.txt,1871.48,1319.05,642.62,439.68,7,0,3
1003.a4.txt,2170.82,1209.96,711.74,338.08,4,0,1
1021.a4.txt,1791.04,1104.48,895.52,492.54,8,0,0
0185.a4.txt,1857.99,1313.61,804.73,390.53,8,0,1
0102.a4.txt,1762.16,1254.05,637.84,389.19,10,0,5
0206.a4.txt,1337.76,1214.42,740.04,493.36,7,0,6
1064.a4.txt,1778.43,1185.62,699.71,495.63,8,0,2
0234.a4.txt,1853.66,1121.95,853.66,597.56,9,0,2
0168.a4.txt,1766.02,1207.15,745.16,558.87,14,0,6
1050.a4.txt,1721.31,1338.8,874.32,450.82,4,0,2
1095.a4.txt,1734.69,1301.02,778.06,663.27,9,0,0
2011.a4.txt,2083.33,1074.56,921.05,438.6,8,0,2
2066.a4.txt,1854.84,1223.12,806.45,497.31,9,0,2
0161.a4.txt,1839.21,1222.47,825.99,319.38,4,0,4
0205.a4.txt,1666.67,1264.37,632.18,555.56,11,0,3
1074.a4.txt,1564.42,1175.87,838.45,511.25,7,0,1
0175.a4.txt,1746.78,1207.5,797.19,457.21,7,0,2
0196.a4.txt,1426.02,1381.46,668.45,481.28,5,0,2
0135.a4.txt,1824.64,1101.9,781.99,627.96,8,0,2
2061.a4.txt,1518.85,1175.17,842.57,410.2,8,1,3
3001.a4.txt,1640.54,1431.56,553.81,532.92,3,0,0
2069.a4.txt,1563.59,1540.26,653.44,548.42,8,0,1
1098.a4.txt,1627.33,1291.93,658.39,571.43,9,0,1
2075.a4.txt,1712.18,1250.0,630.25,535.71,10,0,1
0156.a4.txt,1405.62,1432.4,575.64,508.7,3,0,4
4031.a4.txt,1511.9,1452.38,464.29,583.33,6,0,0
0127.a4.txt,1331.63,1242.0,576.18,704.23,6,0,5
0178.a4.txt,1945.74,1197.38,795.14,505.14,4,0,3
1068.a4.txt,2402.16,1079.62,755.74,269.91,2,0,5
2050.a4.txt,1658.88,1250.0,806.07,245.33,5,0,1
1102.a4.txt,1555.31,1215.77,887.19,470.97,7,1,3
2044.a4.txt,1837.04,1214.81,785.19,340.74,7,1,1
0106.a4.txt,1564.93,1209.77,810.21,466.15,7,0,5
1066.a4.txt,2002.37,1125.59,876.78,343.6,5,0,2
2046.a4.txt,1655.33,1235.83,850.34,498.87,9,0,1
0213.a4.txt,1969.34,1214.62,577.83,554.25,3,1,3
1023.a4.txt,1961.82,954.4,975.61,551.43,12,1,2
1060.a4.txt,1853.15,1037.3,1130.54,372.96,4,0,0
0112.a4.txt,1610.66,1332.56,614.14,440.32,1,0,3
0204.a4.txt,1679.89,1230.16,608.47,423.28,7,0,1
1014.a4.txt,1575.9,1448.44,648.9,440.32,7,0,1
2057.a4.txt,1864.61,1258.91,676.96,617.58,7,0,1
1077.a4.txt,2075.0,1100.0,1000.0,637.5,8,0,4
0227.a4.txt,2051.05,1321.79,483.14,382.86,8,0,3
1022.a4.txt,1666.67,1295.24,609.52,533.33,7,0,2
0158.a4.txt,1547.99,1217.75,753.35,629.51,6,0,1
0198.a4.txt,1276.13,1298.13,484.05,407.04,4,0,5
1043.a4.txt,1508.2,1169.4,852.46,535.52,8,0,1
0104.a4.txt,1642.41,1237.01,717.26,426.2,4,0,4
4034.a4.txt,1543.7,1532.35,681.04,601.59,5,0,1
2035.a4.txt,1700.68,1337.87,442.18,521.54,3,0,1
2014.a4.txt,1614.91,1262.94,797.1,476.19,7,0,1
2022.a4.txt,1642.86,1371.43,557.14,400.0,9,0,2
0103.a4.txt,1201.69,1433.59,498.95,358.4,11,0,4
2058.a4.txt,1702.73,1063.03,1128.88,460.96,10,0,3
2048.a4.txt,1927.5,1184.79,839.96,380.19,8,0,3
1010.a4.txt,1889.97,913.93,834.07,523.51,11,0,3
0157.a4.txt,1577.06,1218.64,812.43,645.16,7,0,1
2056.a4.txt,1489.82,1404.07,771.7,653.8,7,0,0
1070.a4.txt,1391.3,1403.73,434.78,757.76,5,0,1
1012.a4.txt,1963.88,1083.52,880.36,406.32,8,0,1
1065.a4.txt,1516.03,1360.54,816.33,456.75,9,0,1
2040.a4.txt,1571.27,1425.36,493.83,392.82,7,0,2
2071.a4.txt,1254.9,1281.05,679.74,496.73,8,0,0
2017.a4.txt,1890.99,1212.46,711.9,489.43,6,0,0
1112.a4.txt,1613.25,1271.37,683.76,598.29,7,0,1
5009.a4.txt,1669.25,1203.42,822.98,380.43,5,0,1
1032.a4.txt,1327.33,1462.32,776.15,629.92,7,1,1
0109.a4.txt,1896.73,1296.1,748.16,442.57,3,0,3
0237.a4.txt,1666.67,1347.52,815.6,520.09,3,0,1
0165.a4.txt,2229.44,1212.12,487.01,476.19,7,0,2
0216.a4.txt,1639.02,1473.17,536.59,331.71,8,0,4
2032.a4.txt,1874.44,1192.83,609.87,484.3,8,0,1
2049.a4.txt,2104.42,1004.02,626.51,337.35,9,0,5
2015.a4.txt,1766.83,1165.87,673.08,552.88,10,1,3
0190.a4.txt,1504.11,1186.84,540.54,387.78,4,1,5
0187.a4.txt,1516.99,1468.45,582.52,364.08,4,0,6
3037.a4.txt,1672.43,1264.69,760.19,463.03,18,1,7
0120.a4.txt,1395.09,1517.86,602.68,368.3,5,0,4
1034.a4.txt,1712.91,1266.59,759.95,651.39,9,0,2
2042.a4.txt,1621.62,1156.76,724.32,302.7,9,0,0
0223.a4.txt,1574.71,1586.21,528.74,448.28,5,0,4
0218.a4.txt,1445.5,1362.56,722.75,248.82,5,1,1
0121.a4.txt,1607.84,1254.9,696.08,529.41,9,0,3
0192.a4.txt,2014.39,1354.92,503.6,407.67,2,0,2
2059.a4.txt,1805.56,1192.13,729.17,462.96,7,0,3
0137.a4.txt,1965.81,1098.9,598.29,439.56,5,0,5
0177.a4.txt,1246.32,1609.42,843.96,588.81,6,0,4
0169.a4.txt,1612.9,1397.85,788.53,382.32,3,0,1
1094.a4.txt,1282.93,1282.93,618.56,641.47,8,1,1
0119.a4.txt,1707.89,1495.88,518.26,400.47,2,0,4
2038.a4.txt,2024.24,1139.39,727.27,484.85,6,0,2
2072.a4.txt,1857.75,1295.12,711.25,530.79,5,0,5
2064.a4.txt,1598.56,1334.13,600.96,396.63,8,0,0
4045.a4.txt,1718.92,1221.62,637.84,637.84,7,0,0
3020.a4.txt,1609.87,1363.1,575.79,634.55,8,0,0
0215.a4.txt,1988.9,1091.58,675.3,360.78,11,0,4
2036.a4.txt,1333.33,1366.12,732.24,469.95,6,0,0
1067.a4.txt,1662.53,1141.44,694.79,496.28,5,2,0
2076.a4.txt,1597.37,1301.97,656.46,503.28,4,0,1
2021.a4.txt,1664.74,1491.33,554.91,485.55,3,0,1
0235.a4.txt,1691.18,1348.04,759.8,343.14,5,0,4
0105.a4.txt,1542.29,1256.22,597.01,796.02,6,0,2
0149.a4.txt,1608.64,1364.9,800.84,383.01,6,0,5
2005.a4.txt,1800.58,1239.11,561.47,590.51,7,0,3
2030.a4.txt,1562.2,1417.55,540.02,472.52,7,0,2
0195.a4.txt,1885.06,1333.33,448.28,379.31,5,0,4
2008.a4.txt,1505.22,1400.89,909.09,581.22,4,0,1
0214.a4.txt,1384.8,1458.33,612.75,674.02,7,0,6
0111.a4.txt,1588.24,1364.71,752.94,435.29,4,0,5
