Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
1010.a5.txt,2457.98,966.39,976.89,336.13,5,0,8
1048.a5.txt,2336.13,1092.44,731.09,445.38,3,0,6
1018.a5.txt,2258.37,1062.2,995.22,306.22,5,1,0
0197.a5.txt,1797.86,1059.28,447.04,398.45,7,1,5
0101.a5.txt,2294.49,1219.51,858.18,460.7,5,1,1
0115.a5.txt,1518.74,1232.74,857.99,552.27,11,2,2
1099.a5.txt,1819.11,1310.98,721.54,396.34,11,1,0
1003.a5.txt,2481.68,1172.77,806.28,272.25,4,0,0
2035.a5.txt,2113.45,1043.0,777.68,548.95,3,0,0
1072.a5.txt,1592.84,1209.54,621.81,528.11,5,3,8
0158.a5.txt,1762.98,1341.82,852.11,607.25,7,0,3
2071.a5.txt,2505.78,1164.23,979.18,439.48,2,0,1
0222.a5.txt,1948.88,1267.31,766.77,457.93,0,1,1
1043.a5.txt,1671.61,1266.07,712.17,613.25,8,1,0
1074.a5.txt,2068.29,1160.98,917.07,575.61,3,1,1
0122.a5.txt,2043.57,1192.95,840.25,425.31,6,0,1
1006.a5.txt,1867.79,1185.73,766.0,472.19,9,4,2
0159.a5.txt,2358.12,1183.95,1076.32,371.82,0,0,1
0157.a5.txt,1948.57,1315.53,712.17,662.71,3,0,0
2005.a5.txt,2116.35,1233.7,682.05,371.11,4,1,4
0105.a5.txt,1671.79,1138.46,605.13,635.9,2,4,3
2039.a5.txt,1531.95,1184.21,883.46,507.52,12,2,3
1088.a5.txt,1534.7,1261.0,967.74,361.68,7,0,0
1104.a5.txt,1943.36,1152.34,673.83,517.58,9,5,6
0125.a5.txt,2372.19,1073.62,940.7,511.25,1,0,2
0171.a5.txt,1761.36,1063.31,584.42,430.19,15,2,2
1094.a5.txt,1601.94,1456.31,592.23,271.84,9,1,2
2034.a5.txt,1953.12,1006.94,694.44,425.35,6,2,12
1005.a5.txt,1956.16,1087.69,632.38,387.86,3,1,4
1100.a5.txt,1739.94,1225.44,626.75,355.47,4,1,4
0104.a5.txt,2159.67,1064.48,726.71,419.65,5,3,6
0165.a5.txt,2259.62,1086.54,913.46,317.31,5,0,4
1021.a5.txt,1988.72,1241.18,719.32,437.24,4,0,5
2066.a5.txt,2368.42,1273.68,936.84,305.26,5,2,0
1068.a5.txt,2168.67,1445.78,803.21,562.25,2,2,1
1023.a5.txt,1906.47,1151.08,782.37,503.6,7,3,3
0215.a5.txt,1954.62,1055.85,619.55,314.14,9,2,3
0188.a5.txt,1760.07,1190.89,840.63,516.64,6,1,2
1070.a5.txt,1532.92,1347.74,792.18,370.37,11,2,2
1032.a5.txt,2396.31,1290.32,737.33,635.94,0,0,1
1062.a5.txt,1737.09,1014.08,901.41,525.82,7,2,6
2049.a5.txt,2437.07,1224.26,1189.93,366.13,5,1,0
2075.a5.txt,2397.89,981.55,750.99,500.66,10,1,3
0193.a5.txt,2428.3,1195.03,927.34,439.77,1,0,1
2028.a5.txt,2291.67,1026.23,825.62,493.83,13,1,1
0161.a5.txt,2450.27,985.53,1084.99,289.33,3,0,3
0206.a5.txt,1689.88,1086.35,807.8,408.54,5,1,5
1012.a5.txt,2202.6,1143.12,827.14,362.45,3,0,0
0227.a5.txt,1887.11,1078.35,884.58,404.38,12,2,1
0134.a5.txt,1955.95,1101.32,792.95,528.63,4,1,3
