timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-30T16:43:14,vectorize.py,e01c32b1-4321-4390-a3dc-46023ddf2782,12.369619607925417,0.0001262627165578,1.0207485804735907e-05,62.5,0.0,141.20075225830078,0.0002147457458906,0,0.0004850886196265,0.0006998343655171,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.5557,55.4308,376.5353393554688,machine,N,1.0
2024-05-30T16:43:21,lr.py,f7dd87e3-b9d9-41ff-9709-a6878811dd4d,0.0821890830993652,8.317571372986416e-07,1.0120044000163149e-05,62.5,0.0,141.20075225830078,1.4228415158059865e-06,0,3.187325636577043e-06,4.61016715238303e-06,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.5557,55.4308,376.5353393554688,machine,N,1.0
2024-05-30T16:43:31,mlp.py,175a0924-3f4d-4142-bc19-23c1c9638d5f,3.7563161849975586,3.8333716314237865e-05,1.0205135677166852e-05,62.5,0.0,141.20075225830078,6.520912465122011e-05,0,0.00014726255951686654,0.00021247168416808668,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.5557,55.4308,376.53533935546875,machine,N,1.0
