task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Applying MLP,2024-05-30T16:43:31,mlp.py,175a0924-3f4d-4142-bc19-23c1c9638d5f,3.7545852661132812,3.830741040238504e-05,1.0205963655207267e-05,62.5,0.0,141.20075225830078,6.516091939475802e-05,0,0.00014716495941104313,0.00021232587880580116,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.5557,55.4308,376.53533935546875,machine,N
